pregen	mscoco_R^2	mscoco_R	mscoco_p	flickr30k_R^2	flickr30k_R	flickr30k_p	flickr8k_R^2	flickr8k_R	flickr8k_p	all_R^2	all_R	all_p
sum_max_prob_none	0.5063080361273072	0.7115532560021823	4.3569228969162474e-29	0.43382684161195634	0.6586553283865214	9.265164109681192e-24	0.5679976132675275	0.7536561638224207	2.8536292189681773e-34	0.3743025375993742	0.6118026949919183	9.341646123923833e-57
sum_max_prob_filter0	0.5991883740522613	0.7740725896531031	3.5271717796374917e-37	0.5661498423018491	0.752429293888701	4.178910946348881e-34	0.6046564666501296	0.7775965963468009	1.0340582924569836e-37	0.41895749051065484	0.647269256577705	1.9773371434027037e-65
sum_max_prob_prefix0	0.0003426281468994545	0.018510217364997486	0.8051933194704326	0.0011671965487609283	0.03416425835227407	0.6488924947483625	0.0021920842898665825	0.04681969980538729	0.5325498208789442	0.05119509930316808	0.22626334060816852	1.0678698867513787e-07
sum_max_pplx_none	0.11641789015523864	-0.3412006596641317	2.769331054362903e-06	0.1106210564248365	-0.33259743899320166	5.073564864692991e-06	0.12661960879819253	-0.3558364916618201	9.477075897925119e-07	0.0017029789383464526	-0.041267165378136315	0.33849263795925144
sum_max_count_none	0.0007815810195180666	-0.0279567705487967	0.7094914371150766	0.007083560108298728	-0.08416388838628315	0.26130812407434234	0.0009338075671553427	-0.030558265120182178	0.683845649889415	0.029548784817324935	0.17189759980094235	5.939331913518355e-05
sum_max_count_filter0	0.009194285103598735	-0.09588683488153489	0.200387983962367	0.01752028882428022	-0.1323642278875989	0.07651372557227172	0.008898492826094237	-0.09433182297662988	0.20781807728543078	0.01571736373963622	0.1253689105784852	0.0035219378011660052
sum_max_count_prefix0	0.1061220600373924	0.32576381020210393	8.1020786422222e-06	0.042369837381279266	0.20583934847661967	0.005569009160553292	0.06418378917159241	0.25334519764856883	0.0006003468594344294	0.14706085972123192	0.38348514928381766	2.317429063908078e-20
sum_max_normcount_none	1.3970579855798765e-13	3.737723887046603e-07	0.9999960273021334	3.458268705377779e-12	1.859642090666314e-06	0.9999802314761025	6.3003332707503e-12	2.5100464678468206e-06	0.999973317634862	0.04265306996285513	0.20652619679560055	1.2958219673226168e-06
sum_max_normcount_filter0	0.005376298140436451	-0.0733232442028887	0.32797612408921883	0.0032985039033330485	-0.057432603139097295	0.44379324543288035	0.0044159965996236885	-0.06645296531851448	0.3754402477019898	0.025585837425045433	0.15995573583040226	0.00018960299069343905
sum_max_normcount_prefix0	0.10725652108647958	0.3275004138722264	7.201110793463145e-06	0.06069210748940826	0.24635768201825625	0.0008568635054446727	0.06490940900739513	0.25477325018022423	0.0005575579271078265	0.1502278877635242	0.3875924248015229	8.431427176636402e-21
sum_min_prob_none	0.3016814903943744	0.5492553963270406	1.4180587028601776e-15	0.323485008194423	0.5687574247378429	8.146576318843695e-17	0.378584175335461	0.6152919431745072	3.92816221753777e-20	0.21503285281781545	0.4637163495261036	3.8216860960724755e-30
sum_min_prob_filter0	0.29323211304427477	0.5415091070741791	4.192911257596614e-15	0.28518333098714327	0.5340255901987687	1.1642097112133996e-14	0.3380500301501554	0.5814206997950412	1.1493850827830563e-17	0.2092539042176949	0.4574427879174563	2.786060354740059e-29
sum_min_prob_prefix0	0.000784260517957297	-0.02800465171997854	0.709016351846637	0.019931326223521242	0.14117834898992565	0.05870584333236526	0.02839598945207783	-0.1685110959316265	0.023743265289977063	0.03840292866750484	0.19596665192706855	4.4781626252974365e-06
